Volume,Volume Weighted,Open Price,Close Price,Highest Price,Lowest Price,Timestamp,Number of Transaction,Stock Name,Strike,Strike Date,Stock Close Price
2177,1.6569,1.69,1.64,1.76,1.45,2024-03-21 14:00:00,230,QQQ,447,2024-03-21,447.795
2408,1.7407,1.57,1.83,1.95,1.43,2024-03-21 14:05:00,230,QQQ,447,2024-03-21,448.26
904,1.692,1.87,1.62,1.91,1.54,2024-03-21 14:10:00,129,QQQ,447,2024-03-21,447.8741
1678,1.7182,1.75,1.86,1.86,1.55,2024-03-21 14:15:00,112,QQQ,447,2024-03-21,448.2598
1335,2.0971,1.84,1.99,2.29,1.84,2024-03-21 14:20:00,143,QQQ,447,2024-03-21,448.44
889,1.9776,1.95,1.77,2.08,1.77,2024-03-21 14:25:00,61,QQQ,447,2024-03-21,448.21
1350,1.4084,1.78,1.48,1.79,1.25,2024-03-21 14:30:00,141,QQQ,447,2024-03-21,447.76
596,1.5,1.5,1.4,1.66,1.39,2024-03-21 14:35:00,100,QQQ,447,2024-03-21,447.65
1058,1.3777,1.38,1.6,1.64,1.23,2024-03-21 14:40:00,150,QQQ,447,2024-03-21,447.9699
2626,1.7191,1.61,1.91,1.91,1.45,2024-03-21 14:45:00,116,QQQ,447,2024-03-21,448.44
1224,1.7698,1.9,1.82,1.9,1.6,2024-03-21 14:50:00,53,QQQ,447,2024-03-21,448.3
167,1.6278,1.82,1.45,1.82,1.44,2024-03-21 14:55:00,54,QQQ,447,2024-03-21,447.85
375,1.7462,1.59,1.43,1.79,1.37,2024-03-21 15:00:00,34,QQQ,447,2024-03-21,447.7
2496,1.2472,1.36,1.2,1.39,1.11,2024-03-21 15:05:00,204,QQQ,447,2024-03-21,447.39
1137,1.3208,1.21,1.43,1.44,1.2,2024-03-21 15:10:00,139,QQQ,447,2024-03-21,447.8389
960,1.3168,1.45,1.29,1.53,1.19,2024-03-21 15:15:00,103,QQQ,447,2024-03-21,447.72
910,1.5623,1.39,1.7,1.7,1.39,2024-03-21 15:20:00,95,QQQ,447,2024-03-21,448.21
774,1.6186,1.69,1.65,1.69,1.5,2024-03-21 15:25:00,56,QQQ,447,2024-03-21,448.15
462,1.7372,1.58,1.76,1.81,1.58,2024-03-21 15:30:00,54,QQQ,447,2024-03-21,448.32
156,1.9119,1.78,2.0,2.02,1.78,2024-03-21 15:35:00,43,QQQ,447,2024-03-21,448.655
432,2.0442,2.01,2.1,2.15,1.96,2024-03-21 15:40:00,60,QQQ,447,2024-03-21,448.78
280,2.0627,2.04,2.1,2.15,1.99,2024-03-21 15:45:00,21,QQQ,447,2024-03-21,448.79
728,2.3015,2.15,2.13,2.41,2.13,2024-03-21 15:50:00,48,QQQ,447,2024-03-21,448.85
851,2.0823,2.12,2.08,2.18,2.01,2024-03-21 15:55:00,35,QQQ,447,2024-03-21,448.75
127,2.163,1.99,2.15,2.18,1.99,2024-03-21 16:00:00,9,QQQ,447,2024-03-21,448.87
413,2.2469,2.23,2.23,2.31,2.18,2024-03-21 16:05:00,21,QQQ,447,2024-03-21,448.73
514,2.1916,2.03,2.25,2.25,2.03,2024-03-21 16:10:00,16,QQQ,447,2024-03-21,448.98
175,2.3402,2.28,2.26,2.44,2.25,2024-03-21 16:15:00,26,QQQ,447,2024-03-21,449.04
361,2.3681,2.32,2.35,2.42,2.28,2024-03-21 16:20:00,26,QQQ,447,2024-03-21,449.08
186,2.4119,2.35,2.44,2.53,2.28,2024-03-21 16:25:00,33,QQQ,447,2024-03-21,449.25
145,2.282,2.48,2.27,2.5,2.17,2024-03-21 16:30:00,22,QQQ,447,2024-03-21,448.9996
500,2.1238,2.32,2.25,2.33,2.08,2024-03-21 16:35:00,20,QQQ,447,2024-03-21,449.0939
134,2.1618,2.38,2.05,2.38,2.05,2024-03-21 16:40:00,16,QQQ,447,2024-03-21,448.78
28,2.0114,2.1,2.03,2.1,1.98,2024-03-21 16:45:00,9,QQQ,447,2024-03-21,448.7997
6,2.1333,2.1,2.23,2.23,2.08,2024-03-21 16:50:00,6,QQQ,447,2024-03-21,449.01
117,2.2514,2.22,2.12,2.26,2.12,2024-03-21 16:55:00,9,QQQ,447,2024-03-21,448.92
306,1.7221,2.12,1.76,2.12,1.67,2024-03-21 17:00:00,20,QQQ,447,2024-03-21,448.645
58,1.8347,1.9,1.77,1.91,1.75,2024-03-21 17:05:00,10,QQQ,447,2024-03-21,448.4685
7,1.8857,1.83,1.9,1.9,1.83,2024-03-21 17:10:00,3,QQQ,447,2024-03-21,448.6
220,1.6634,1.74,1.63,1.79,1.6,2024-03-21 17:15:00,29,QQQ,447,2024-03-21,448.34
282,1.6066,1.56,1.52,1.65,1.51,2024-03-21 17:20:00,19,QQQ,447,2024-03-21,448.22
51,1.6563,1.72,1.6,1.72,1.58,2024-03-21 17:25:00,11,QQQ,447,2024-03-21,448.31
180,1.4364,1.56,1.27,1.56,1.27,2024-03-21 17:30:00,26,QQQ,447,2024-03-21,447.9001
232,1.3892,1.3,1.42,1.47,1.26,2024-03-21 17:35:00,37,QQQ,447,2024-03-21,448.14
45,1.4785,1.42,1.53,1.53,1.42,2024-03-21 17:40:00,12,QQQ,447,2024-03-21,448.2701
302,1.1577,1.44,1.13,1.44,1.01,2024-03-21 17:45:00,46,QQQ,447,2024-03-21,447.705
1783,0.9594,1.12,0.84,1.2,0.81,2024-03-21 17:50:00,193,QQQ,447,2024-03-21,447.25
845,0.8035,0.84,0.81,0.86,0.75,2024-03-21 17:55:00,160,QQQ,447,2024-03-21,447.245
3606,0.6937,0.79,0.73,0.86,0.58,2024-03-21 18:00:00,358,QQQ,447,2024-03-21,447.09
3015,0.5728,0.74,0.46,0.81,0.46,2024-03-21 18:05:00,313,QQQ,447,2024-03-21,446.4708
2289,0.5288,0.47,0.55,0.6,0.44,2024-03-21 18:10:00,316,QQQ,447,2024-03-21,446.735
2352,0.546,0.54,0.58,0.6,0.48,2024-03-21 18:15:00,212,QQQ,447,2024-03-21,446.84
3444,0.625,0.58,0.57,0.71,0.54,2024-03-21 18:20:00,376,QQQ,447,2024-03-21,446.84
3230,0.6931,0.57,0.71,0.75,0.57,2024-03-21 18:25:00,248,QQQ,447,2024-03-21,447.195
2951,0.5606,0.7,0.45,0.7,0.44,2024-03-21 18:30:00,260,QQQ,447,2024-03-21,446.65
6529,0.3244,0.44,0.3,0.44,0.23,2024-03-21 18:35:00,593,QQQ,447,2024-03-21,446.1758
3334,0.2745,0.3,0.32,0.34,0.19,2024-03-21 18:40:00,293,QQQ,447,2024-03-21,446.23
3681,0.3799,0.33,0.33,0.45,0.32,2024-03-21 18:45:00,305,QQQ,447,2024-03-21,446.34
2162,0.3417,0.32,0.32,0.39,0.3,2024-03-21 18:50:00,163,QQQ,447,2024-03-21,446.33
3184,0.2414,0.31,0.25,0.31,0.18,2024-03-21 18:55:00,298,QQQ,447,2024-03-21,446.1481
1699,0.1892,0.25,0.18,0.25,0.15,2024-03-21 19:00:00,185,QQQ,447,2024-03-21,445.96
3324,0.239,0.17,0.26,0.28,0.17,2024-03-21 19:05:00,219,QQQ,447,2024-03-21,446.3837
4050,0.3025,0.26,0.27,0.35,0.26,2024-03-21 19:10:00,309,QQQ,447,2024-03-21,446.48
1685,0.3261,0.3,0.31,0.35,0.28,2024-03-21 19:15:00,191,QQQ,447,2024-03-21,446.66
3489,0.2376,0.32,0.19,0.34,0.16,2024-03-21 19:20:00,260,QQQ,447,2024-03-21,446.37
1302,0.2025,0.2,0.21,0.23,0.15,2024-03-21 19:25:00,132,QQQ,447,2024-03-21,446.47
4417,0.2258,0.22,0.14,0.3,0.14,2024-03-21 19:30:00,420,QQQ,447,2024-03-21,446.29
2792,0.1283,0.15,0.12,0.17,0.09,2024-03-21 19:35:00,274,QQQ,447,2024-03-21,446.19
1413,0.1604,0.13,0.18,0.21,0.12,2024-03-21 19:40:00,239,QQQ,447,2024-03-21,446.56
1994,0.1077,0.2,0.08,0.2,0.07,2024-03-21 19:45:00,179,QQQ,447,2024-03-21,446.18
2887,0.0747,0.1,0.05,0.15,0.05,2024-03-21 19:50:00,145,QQQ,447,2024-03-21,446.18
1725,0.0352,0.05,0.01,0.06,0.01,2024-03-21 19:55:00,172,QQQ,447,2024-03-21,445.8
1,8.26,8.26,8.26,8.26,8.26,2024-03-22 13:35:00,1,QQQ,437,2024-03-22,445.22
2,7.735,7.78,7.69,7.78,7.69,2024-03-22 13:40:00,2,QQQ,437,2024-03-22,444.6625
1,7.74,7.74,7.74,7.74,7.74,2024-03-22 13:45:00,1,QQQ,437,2024-03-22,444.56
12,7.79,7.79,7.79,7.79,7.79,2024-03-22 13:50:00,1,QQQ,437,2024-03-22,445.384
5,8.6,8.6,8.6,8.6,8.6,2024-03-22 14:00:00,2,QQQ,437,2024-03-22,445.84
26,8.3927,8.4,8.5,8.5,8.18,2024-03-22 14:10:00,13,QQQ,437,2024-03-22,445.155
4,8.2575,8.08,8.5,8.5,7.95,2024-03-22 14:15:00,3,QQQ,437,2024-03-22,445.47
1,7.98,7.98,7.98,7.98,7.98,2024-03-22 14:30:00,1,QQQ,437,2024-03-22,444.97
20,7.67,7.62,7.72,7.72,7.62,2024-03-22 14:40:00,2,QQQ,437,2024-03-22,444.67
3,7.7333,7.7,7.75,7.75,7.7,2024-03-22 14:45:00,2,QQQ,437,2024-03-22,444.98
2,8.46,8.46,8.46,8.46,8.46,2024-03-22 15:05:00,1,QQQ,437,2024-03-22,445.37
4,8.67,8.67,8.67,8.67,8.67,2024-03-22 15:20:00,1,QQQ,437,2024-03-22,445.65
15,8.9,8.9,8.9,8.9,8.9,2024-03-22 15:30:00,1,QQQ,437,2024-03-22,445.885
1,8.74,8.74,8.74,8.74,8.74,2024-03-22 15:50:00,1,QQQ,437,2024-03-22,445.69
1,8.4,8.4,8.4,8.4,8.4,2024-03-22 16:15:00,1,QQQ,437,2024-03-22,445.72
4,8.82,8.82,8.82,8.82,8.82,2024-03-22 16:45:00,3,QQQ,437,2024-03-22,445.95
1,9.32,9.32,9.32,9.32,9.32,2024-03-22 16:55:00,1,QQQ,437,2024-03-22,446.41
10,9.74,9.74,9.74,9.74,9.74,2024-03-22 17:05:00,7,QQQ,437,2024-03-22,446.6401
20,9.77,9.77,9.77,9.77,9.77,2024-03-22 17:10:00,1,QQQ,437,2024-03-22,446.9201
2,9.94,10.0,9.88,10.0,9.88,2024-03-22 17:15:00,2,QQQ,437,2024-03-22,446.8605
1,9.69,9.69,9.69,9.69,9.69,2024-03-22 17:20:00,1,QQQ,437,2024-03-22,446.69
10,9.84,9.84,9.84,9.84,9.84,2024-03-22 17:25:00,1,QQQ,437,2024-03-22,446.8299
3,9.7267,9.69,9.8,9.8,9.69,2024-03-22 17:40:00,3,QQQ,437,2024-03-22,446.935
2,9.885,9.91,9.86,9.91,9.86,2024-03-22 17:45:00,2,QQQ,437,2024-03-22,447.07
10,10.0,10.0,10.0,10.0,10.0,2024-03-22 18:30:00,1,QQQ,437,2024-03-22,447.02
140,9.61,9.61,9.61,9.61,9.61,2024-03-22 18:55:00,2,QQQ,437,2024-03-22,446.74
6,9.6333,9.64,9.62,9.64,9.62,2024-03-22 19:00:00,4,QQQ,437,2024-03-22,446.51
10,9.5,9.5,9.5,9.5,9.5,2024-03-22 19:05:00,1,QQQ,437,2024-03-22,446.64
3,8.8133,8.96,8.74,8.96,8.74,2024-03-22 19:15:00,2,QQQ,437,2024-03-22,445.97
15,9.0827,9.08,9.09,9.09,9.08,2024-03-22 19:20:00,2,QQQ,437,2024-03-22,445.94
3,9.1567,9.16,9.15,9.16,9.15,2024-03-22 19:30:00,2,QQQ,437,2024-03-22,446.06
16,9.3787,9.21,9.43,9.43,9.21,2024-03-22 19:35:00,4,QQQ,437,2024-03-22,446.42
1,9.34,9.34,9.34,9.34,9.34,2024-03-22 19:40:00,1,QQQ,437,2024-03-22,446.59
6,9.5817,9.46,9.55,9.69,9.46,2024-03-22 19:45:00,4,QQQ,437,2024-03-22,446.55
1,9.77,9.77,9.77,9.77,9.77,2024-03-22 19:50:00,1,QQQ,437,2024-03-22,446.76
5,9.55,9.55,9.55,9.55,9.55,2024-03-22 19:55:00,1,QQQ,437,2024-03-22,446.2
2,7.115,7.11,7.12,7.12,7.11,2024-03-22 13:30:00,2,QQQ,438,2024-03-22,445.0
1,7.2,7.2,7.2,7.2,7.2,2024-03-22 13:35:00,1,QQQ,438,2024-03-22,445.22
9,6.8678,7.11,6.76,7.11,6.76,2024-03-22 13:40:00,4,QQQ,438,2024-03-22,444.6625
22,6.8764,6.62,6.9,6.9,6.62,2024-03-22 13:45:00,3,QQQ,438,2024-03-22,444.56
9,7.0856,6.85,7.42,7.42,6.85,2024-03-22 13:50:00,4,QQQ,438,2024-03-22,445.384
103,7.4104,7.42,7.41,7.43,7.41,2024-03-22 13:55:00,5,QQQ,438,2024-03-22,445.2
2,7.61,7.61,7.61,7.61,7.61,2024-03-22 14:00:00,1,QQQ,438,2024-03-22,445.84
2,7.68,7.69,7.67,7.69,7.67,2024-03-22 14:05:00,2,QQQ,438,2024-03-22,445.48
70,7.2621,7.46,7.21,7.46,7.21,2024-03-22 14:10:00,3,QQQ,438,2024-03-22,445.155
66,7.4817,7.29,7.5,7.5,7.29,2024-03-22 14:15:00,3,QQQ,438,2024-03-22,445.47
63,7.1062,7.29,7.1,7.29,7.1,2024-03-22 14:20:00,4,QQQ,438,2024-03-22,445.09
5,6.65,6.65,6.65,6.65,6.65,2024-03-22 14:40:00,1,QQQ,438,2024-03-22,444.67
1,6.73,6.73,6.73,6.73,6.73,2024-03-22 14:45:00,1,QQQ,438,2024-03-22,444.98
13,7.4861,7.47,7.45,7.52,7.45,2024-03-22 15:05:00,6,QQQ,438,2024-03-22,445.37
17,7.6318,7.64,7.57,7.64,7.57,2024-03-22 15:10:00,4,QQQ,438,2024-03-22,445.55
5,7.39,7.39,7.39,7.39,7.39,2024-03-22 15:15:00,1,QQQ,438,2024-03-22,445.44
4,7.8725,7.88,7.85,7.88,7.85,2024-03-22 15:30:00,2,QQQ,438,2024-03-22,445.885
10,7.702,7.7,7.71,7.71,7.7,2024-03-22 15:35:00,2,QQQ,438,2024-03-22,445.47
1,7.52,7.52,7.52,7.52,7.52,2024-03-22 15:40:00,1,QQQ,438,2024-03-22,445.4
15,7.7453,7.75,7.75,7.75,7.72,2024-03-22 15:50:00,4,QQQ,438,2024-03-22,445.69
15,7.7406,7.74,7.7,7.75,7.7,2024-03-22 15:55:00,4,QQQ,438,2024-03-22,445.89
2,7.685,7.72,7.65,7.72,7.65,2024-03-22 16:05:00,2,QQQ,438,2024-03-22,445.63
6,7.3567,7.44,7.34,7.44,7.34,2024-03-22 16:15:00,2,QQQ,438,2024-03-22,445.72
1,7.7,7.7,7.7,7.7,7.7,2024-03-22 16:25:00,1,QQQ,438,2024-03-22,445.7694
2,7.655,7.72,7.59,7.72,7.59,2024-03-22 16:30:00,2,QQQ,438,2024-03-22,445.3316
2,7.34,7.34,7.34,7.34,7.34,2024-03-22 16:35:00,2,QQQ,438,2024-03-22,445.52
3,8.33,8.33,8.33,8.33,8.33,2024-03-22 16:55:00,3,QQQ,438,2024-03-22,446.41
2,8.44,8.44,8.44,8.44,8.44,2024-03-22 17:00:00,2,QQQ,438,2024-03-22,446.54
1,8.89,8.89,8.89,8.89,8.89,2024-03-22 17:15:00,1,QQQ,438,2024-03-22,446.8605
1,8.71,8.71,8.71,8.71,8.71,2024-03-22 17:35:00,1,QQQ,438,2024-03-22,446.715
1,9.23,9.23,9.23,9.23,9.23,2024-03-22 18:05:00,1,QQQ,438,2024-03-22,447.13
1,8.76,8.76,8.76,8.76,8.76,2024-03-22 18:15:00,1,QQQ,438,2024-03-22,446.71
1,8.49,8.49,8.49,8.49,8.49,2024-03-22 18:20:00,1,QQQ,438,2024-03-22,446.7
7,8.9,8.9,8.9,8.9,8.9,2024-03-22 18:25:00,4,QQQ,438,2024-03-22,447.0904
2,9.07,9.07,9.07,9.07,9.07,2024-03-22 18:35:00,2,QQQ,438,2024-03-22,446.95
1,8.92,8.92,8.92,8.92,8.92,2024-03-22 18:40:00,1,QQQ,438,2024-03-22,446.72
1,8.53,8.53,8.53,8.53,8.53,2024-03-22 18:50:00,1,QQQ,438,2024-03-22,446.55
140,8.61,8.61,8.61,8.61,8.61,2024-03-22 18:55:00,2,QQQ,438,2024-03-22,446.74
5,8.58,8.58,8.58,8.58,8.58,2024-03-22 19:05:00,2,QQQ,438,2024-03-22,446.64
8,7.7538,8.01,7.6,8.01,7.6,2024-03-22 19:15:00,2,QQQ,438,2024-03-22,445.97
35,8.0186,7.99,8.07,8.07,7.97,2024-03-22 19:20:00,8,QQQ,438,2024-03-22,445.94
5,8.15,8.15,8.15,8.15,8.15,2024-03-22 19:25:00,1,QQQ,438,2024-03-22,446.19
4,8.2025,8.18,8.21,8.21,8.18,2024-03-22 19:30:00,2,QQQ,438,2024-03-22,446.06
3,8.5933,8.58,8.6,8.6,8.58,2024-03-22 19:45:00,2,QQQ,438,2024-03-22,446.55
3,8.64,8.64,8.64,8.64,8.64,2024-03-22 19:55:00,1,QQQ,438,2024-03-22,446.2
15,6.148,6.05,6.02,6.21,6.02,2024-03-22 13:30:00,6,QQQ,439,2024-03-22,445.0
5,6.276,6.21,6.22,6.38,6.21,2024-03-22 13:35:00,5,QQQ,439,2024-03-22,445.22
2,5.85,5.9,5.8,5.9,5.8,2024-03-22 13:40:00,2,QQQ,439,2024-03-22,444.6625
12,5.6667,5.65,5.75,5.75,5.65,2024-03-22 13:45:00,3,QQQ,439,2024-03-22,444.56
2,6.29,6.34,6.24,6.34,6.24,2024-03-22 13:50:00,2,QQQ,439,2024-03-22,445.384
12,6.4283,6.46,6.42,6.5,6.41,2024-03-22 13:55:00,5,QQQ,439,2024-03-22,445.2
17,6.7777,6.71,6.88,6.88,6.71,2024-03-22 14:00:00,4,QQQ,439,2024-03-22,445.84
6,6.7717,6.97,6.5,6.98,6.5,2024-03-22 14:05:00,5,QQQ,439,2024-03-22,445.48
4,6.45,6.45,6.45,6.45,6.45,2024-03-22 14:10:00,1,QQQ,439,2024-03-22,445.155
13,6.3815,6.31,6.34,6.4,6.31,2024-03-22 14:15:00,4,QQQ,439,2024-03-22,445.47
5,6.07,6.07,6.07,6.07,6.07,2024-03-22 14:20:00,4,QQQ,439,2024-03-22,445.09
1,5.93,5.93,5.93,5.93,5.93,2024-03-22 14:30:00,1,QQQ,439,2024-03-22,444.97
5,5.82,5.82,5.82,5.82,5.82,2024-03-22 14:35:00,1,QQQ,439,2024-03-22,444.9399
9,5.6978,5.75,5.67,5.75,5.65,2024-03-22 14:40:00,5,QQQ,439,2024-03-22,444.67
13,5.6954,5.69,5.76,5.76,5.69,2024-03-22 14:45:00,3,QQQ,439,2024-03-22,444.98
2,6.0,6.0,6.0,6.0,6.0,2024-03-22 14:50:00,1,QQQ,439,2024-03-22,444.7
7,5.8371,5.73,5.88,5.88,5.73,2024-03-22 14:55:00,3,QQQ,439,2024-03-22,444.78
10,6.208,5.85,6.36,6.38,5.8,2024-03-22 15:00:00,6,QQQ,439,2024-03-22,445.3299
2,6.4,6.4,6.4,6.4,6.4,2024-03-22 15:05:00,1,QQQ,439,2024-03-22,445.37
10,6.7,6.7,6.7,6.7,6.7,2024-03-22 15:10:00,1,QQQ,439,2024-03-22,445.55
5,6.378,6.45,6.34,6.45,6.34,2024-03-22 15:15:00,3,QQQ,439,2024-03-22,445.44
1,6.66,6.66,6.66,6.66,6.66,2024-03-22 15:25:00,1,QQQ,439,2024-03-22,445.76
3,6.85,6.85,6.85,6.85,6.85,2024-03-22 15:30:00,1,QQQ,439,2024-03-22,445.885
3,6.88,6.96,6.71,6.97,6.71,2024-03-22 15:35:00,3,QQQ,439,2024-03-22,445.47
1,6.54,6.54,6.54,6.54,6.54,2024-03-22 15:40:00,1,QQQ,439,2024-03-22,445.4
1,6.69,6.69,6.69,6.69,6.69,2024-03-22 15:45:00,1,QQQ,439,2024-03-22,445.5657
1,6.83,6.83,6.83,6.83,6.83,2024-03-22 15:55:00,1,QQQ,439,2024-03-22,445.89
1,6.59,6.59,6.59,6.59,6.59,2024-03-22 16:10:00,1,QQQ,439,2024-03-22,445.6112
6,6.695,6.77,6.68,6.77,6.68,2024-03-22 16:20:00,2,QQQ,439,2024-03-22,445.68
2,6.98,6.98,6.98,6.98,6.98,2024-03-22 16:45:00,1,QQQ,439,2024-03-22,445.95
1,7.29,7.29,7.29,7.29,7.29,2024-03-22 16:50:00,1,QQQ,439,2024-03-22,446.33
84,7.2929,7.23,7.36,7.4,7.23,2024-03-22 16:55:00,3,QQQ,439,2024-03-22,446.41
78,7.5014,7.54,7.47,7.54,7.47,2024-03-22 17:00:00,2,QQQ,439,2024-03-22,446.54
83,7.7054,7.74,7.67,7.74,7.67,2024-03-22 17:05:00,3,QQQ,439,2024-03-22,446.6401
77,7.9169,7.61,7.99,7.99,7.61,2024-03-22 17:10:00,3,QQQ,439,2024-03-22,446.9201
37,8.0138,8.01,8.02,8.02,8.01,2024-03-22 17:15:00,2,QQQ,439,2024-03-22,446.8605
79,7.7808,7.89,7.74,7.89,7.67,2024-03-22 17:20:00,5,QQQ,439,2024-03-22,446.69
81,7.7285,7.69,7.77,7.77,7.69,2024-03-22 17:25:00,2,QQQ,439,2024-03-22,446.8299
72,8.0083,7.95,8.07,8.07,7.95,2024-03-22 17:30:00,2,QQQ,439,2024-03-22,446.89
81,7.8875,7.94,7.86,7.94,7.86,2024-03-22 17:35:00,3,QQQ,439,2024-03-22,446.715
83,7.7814,7.74,7.82,7.82,7.74,2024-03-22 17:40:00,2,QQQ,439,2024-03-22,446.935
77,7.9973,7.87,8.15,8.15,7.87,2024-03-22 17:45:00,2,QQQ,439,2024-03-22,447.07
73,8.2688,8.22,8.29,8.29,8.22,2024-03-22 17:50:00,3,QQQ,439,2024-03-22,447.3
80,8.41,8.44,8.38,8.44,8.38,2024-03-22 17:55:00,2,QQQ,439,2024-03-22,447.3995
84,8.3914,8.35,8.43,8.44,8.35,2024-03-22 18:00:00,3,QQQ,439,2024-03-22,447.43
36,8.2469,8.25,8.14,8.25,8.14,2024-03-22 18:05:00,2,QQQ,439,2024-03-22,447.13
81,8.1899,8.18,8.2,8.2,8.18,2024-03-22 18:10:00,2,QQQ,439,2024-03-22,447.0199
83,7.9692,7.96,7.98,7.98,7.96,2024-03-22 18:15:00,3,QQQ,439,2024-03-22,446.71
79,7.6341,7.71,7.56,7.71,7.56,2024-03-22 18:20:00,5,QQQ,439,2024-03-22,446.7
90,8.0113,7.86,8.16,8.16,7.86,2024-03-22 18:25:00,3,QQQ,439,2024-03-22,447.0904
75,7.9003,7.9,7.9,7.92,7.9,2024-03-22 18:30:00,3,QQQ,439,2024-03-22,447.02
76,8.0311,8.05,8.01,8.05,8.01,2024-03-22 18:35:00,2,QQQ,439,2024-03-22,446.95
82,7.7937,7.84,7.74,7.84,7.74,2024-03-22 18:40:00,3,QQQ,439,2024-03-22,446.72
57,7.6728,7.6,7.66,7.84,7.6,2024-03-22 18:45:00,11,QQQ,439,2024-03-22,446.57
75,7.5797,7.62,7.56,7.62,7.54,2024-03-22 18:50:00,3,QQQ,439,2024-03-22,446.55
84,7.7006,7.64,7.76,7.76,7.64,2024-03-22 18:55:00,6,QQQ,439,2024-03-22,446.74
119,7.6376,7.74,7.49,7.74,7.49,2024-03-22 19:00:00,3,QQQ,439,2024-03-22,446.51
118,7.5708,7.62,7.57,7.62,7.5,2024-03-22 19:05:00,6,QQQ,439,2024-03-22,446.64
82,7.2044,7.4,7.06,7.4,7.06,2024-03-22 19:10:00,3,QQQ,439,2024-03-22,445.996
84,6.8473,6.7,7.0,7.0,6.7,2024-03-22 19:15:00,3,QQQ,439,2024-03-22,445.97
44,6.95,6.95,6.95,6.95,6.95,2024-03-22 19:20:00,1,QQQ,439,2024-03-22,445.94
84,7.1033,6.95,7.28,7.28,6.95,2024-03-22 19:25:00,3,QQQ,439,2024-03-22,446.19
77,7.1008,7.16,7.06,7.18,7.04,2024-03-22 19:30:00,6,QQQ,439,2024-03-22,446.06
74,7.3055,7.2,7.41,7.41,7.2,2024-03-22 19:35:00,3,QQQ,439,2024-03-22,446.42
85,7.4133,7.45,7.38,7.45,7.34,2024-03-22 19:40:00,3,QQQ,439,2024-03-22,446.59
86,7.5615,7.42,7.7,7.7,7.42,2024-03-22 19:45:00,4,QQQ,439,2024-03-22,446.55
79,7.8662,7.77,7.97,7.97,7.77,2024-03-22 19:50:00,2,QQQ,439,2024-03-22,446.76
94,7.5409,7.6,7.44,7.68,7.44,2024-03-22 19:55:00,6,QQQ,439,2024-03-22,446.2
24,5.2463,5.3,5.25,5.58,5.04,2024-03-22 13:30:00,11,QQQ,440,2024-03-22,445.0
18,5.4322,5.21,5.42,5.5,5.21,2024-03-22 13:35:00,9,QQQ,440,2024-03-22,445.22
24,5.0434,5.13,4.76,5.14,4.76,2024-03-22 13:40:00,12,QQQ,440,2024-03-22,444.6625
11,4.7482,4.79,4.7,4.9,4.63,2024-03-22 13:45:00,9,QQQ,440,2024-03-22,444.56
15,5.0453,4.91,5.46,5.46,4.91,2024-03-22 13:50:00,5,QQQ,440,2024-03-22,445.384
31,5.4258,5.5,5.31,5.5,5.31,2024-03-22 13:55:00,12,QQQ,440,2024-03-22,445.2
34,5.8088,5.44,5.88,5.88,5.35,2024-03-22 14:00:00,6,QQQ,440,2024-03-22,445.84
3,5.82,5.82,5.82,5.82,5.82,2024-03-22 14:05:00,1,QQQ,440,2024-03-22,445.48
14,5.4829,5.45,5.51,5.56,5.26,2024-03-22 14:10:00,6,QQQ,440,2024-03-22,445.155
17,5.2794,5.14,5.46,5.46,5.02,2024-03-22 14:15:00,11,QQQ,440,2024-03-22,445.47
44,5.2439,5.5,5.18,5.64,5.18,2024-03-22 14:20:00,8,QQQ,440,2024-03-22,445.09
54,5.0302,5.0,5.29,5.29,4.84,2024-03-22 14:25:00,10,QQQ,440,2024-03-22,445.265
1,5.22,5.22,5.22,5.22,5.22,2024-03-22 14:30:00,1,QQQ,440,2024-03-22,444.97
2,4.92,4.89,4.95,4.95,4.89,2024-03-22 14:35:00,2,QQQ,440,2024-03-22,444.9399
23,4.7683,4.79,4.84,4.84,4.64,2024-03-22 14:40:00,6,QQQ,440,2024-03-22,444.67
14,4.8257,4.83,5.02,5.03,4.76,2024-03-22 14:45:00,5,QQQ,440,2024-03-22,444.98
44,4.6934,4.93,4.82,4.93,4.65,2024-03-22 14:50:00,6,QQQ,440,2024-03-22,444.7
9,4.8445,4.79,4.86,4.88,4.69,2024-03-22 14:55:00,5,QQQ,440,2024-03-22,444.78
10,5.191,4.88,5.5,5.5,4.88,2024-03-22 15:00:00,3,QQQ,440,2024-03-22,445.3299
4,5.375,5.29,5.46,5.46,5.29,2024-03-22 15:05:00,3,QQQ,440,2024-03-22,445.37
8,5.6538,5.67,5.62,5.75,5.62,2024-03-22 15:10:00,4,QQQ,440,2024-03-22,445.55
45,5.4633,5.59,5.44,5.59,5.38,2024-03-22 15:15:00,8,QQQ,440,2024-03-22,445.44
9,5.4911,5.42,5.58,5.58,5.42,2024-03-22 15:20:00,2,QQQ,440,2024-03-22,445.65
11,5.7,5.75,5.76,5.76,5.63,2024-03-22 15:25:00,3,QQQ,440,2024-03-22,445.76
43,5.8593,5.83,5.94,5.94,5.79,2024-03-22 15:30:00,10,QQQ,440,2024-03-22,445.885
11,5.58,5.88,5.55,5.88,5.55,2024-03-22 15:35:00,2,QQQ,440,2024-03-22,445.47
2,5.43,5.44,5.42,5.44,5.42,2024-03-22 15:40:00,2,QQQ,440,2024-03-22,445.4
1,5.67,5.67,5.67,5.67,5.67,2024-03-22 15:45:00,1,QQQ,440,2024-03-22,445.5657
