Volume,Volume Weighted,Open Price,Close Price,Highest Price,Lowest Price,Timestamp,Number of Transaction,Stock Name,Strike
2,7.29,7.29,7.29,7.29,7.29,2024-03-21 18:55:00,1,SPY,515
2,7.335,7.31,7.36,7.36,7.31,2024-03-21 19:00:00,2,SPY,515
6,7.5083,7.54,7.54,7.54,7.47,2024-03-21 19:05:00,4,SPY,515
4,7.65,7.66,7.66,7.7,7.58,2024-03-21 19:10:00,4,SPY,515
9,7.6822,7.7,7.57,7.75,7.57,2024-03-21 19:15:00,3,SPY,515
14,7.6436,7.74,7.55,7.74,7.55,2024-03-21 19:20:00,5,SPY,515
6,7.8183,7.81,7.82,7.82,7.81,2024-03-21 19:25:00,2,SPY,515
25,7.906,7.92,7.75,8.0,7.75,2024-03-21 19:30:00,13,SPY,515
431,7.7923,7.6,7.6,7.8,7.6,2024-03-21 19:35:00,8,SPY,515
10,7.875,7.89,7.88,7.93,7.85,2024-03-21 19:40:00,7,SPY,515
16,7.7231,7.55,7.8,7.82,7.55,2024-03-21 19:50:00,3,SPY,515
5,7.372,7.35,7.33,7.43,7.33,2024-03-21 19:55:00,4,SPY,515
269,7.064,7.37,6.97,7.47,6.94,2024-03-21 13:30:00,85,SPY,516
74,7.2685,7.02,7.47,7.5,7.02,2024-03-21 13:35:00,32,SPY,516
52,7.7948,7.5,7.5,8.04,7.47,2024-03-21 13:40:00,23,SPY,516
30,7.3133,7.3,6.79,7.49,6.79,2024-03-21 13:45:00,14,SPY,516
17,6.9871,6.83,7.07,7.07,6.83,2024-03-21 13:50:00,9,SPY,516
3,7.06,7.08,6.97,7.13,6.97,2024-03-21 13:55:00,3,SPY,516
82,7.3709,7.5,7.36,7.5,7.3,2024-03-21 14:00:00,11,SPY,516
133,7.2346,7.33,7.55,7.55,7.2,2024-03-21 14:05:00,7,SPY,516
12,7.5175,7.65,7.4,7.65,7.4,2024-03-21 14:10:00,10,SPY,516
2,7.63,7.63,7.63,7.63,7.63,2024-03-21 14:15:00,2,SPY,516
7,7.6914,7.7,7.66,7.7,7.66,2024-03-21 14:20:00,3,SPY,516
5,7.73,7.67,7.82,7.84,7.64,2024-03-21 14:25:00,5,SPY,516
14,7.475,7.29,7.48,7.49,7.29,2024-03-21 14:30:00,5,SPY,516
20,7.4805,7.39,7.61,7.61,7.35,2024-03-21 14:35:00,8,SPY,516
17,7.2665,7.24,7.69,7.69,7.24,2024-03-21 14:40:00,2,SPY,516
1,7.92,7.92,7.92,7.92,7.92,2024-03-21 14:45:00,1,SPY,516
6,7.88,7.78,7.9,7.9,7.78,2024-03-21 14:50:00,2,SPY,516
15,7.662,7.76,7.49,7.76,7.49,2024-03-21 14:55:00,4,SPY,516
2,7.455,7.5,7.41,7.5,7.41,2024-03-21 15:00:00,2,SPY,516
44,7.2388,7.37,7.13,7.37,7.08,2024-03-21 15:05:00,7,SPY,516
4,7.2825,7.18,7.42,7.42,7.18,2024-03-21 15:10:00,3,SPY,516
1,7.25,7.25,7.25,7.25,7.25,2024-03-21 15:15:00,1,SPY,516
1,7.38,7.38,7.38,7.38,7.38,2024-03-21 15:25:00,1,SPY,516
5,7.496,7.6,7.47,7.6,7.47,2024-03-21 15:30:00,2,SPY,516
1,7.64,7.64,7.64,7.64,7.64,2024-03-21 15:35:00,1,SPY,516
1,7.7,7.7,7.7,7.7,7.7,2024-03-21 15:40:00,1,SPY,516
9,7.6556,7.7,7.65,7.7,7.65,2024-03-21 15:45:00,2,SPY,516
6,7.7783,7.67,7.87,7.87,7.67,2024-03-21 15:50:00,4,SPY,516
23,7.7948,7.79,7.78,8.0,7.75,2024-03-21 15:55:00,7,SPY,516
4,7.78,7.82,7.66,7.82,7.66,2024-03-21 16:00:00,2,SPY,516
75,7.8427,7.82,7.87,7.87,7.82,2024-03-21 16:05:00,3,SPY,516
2,7.66,7.66,7.66,7.66,7.66,2024-03-21 16:10:00,2,SPY,516
3,7.8633,7.9,7.81,7.9,7.81,2024-03-21 16:15:00,3,SPY,516
9,7.8466,7.81,7.89,7.94,7.81,2024-03-21 16:20:00,4,SPY,516
21,7.9376,7.85,7.98,8.01,7.85,2024-03-21 16:25:00,5,SPY,516
19,8.0,8.06,7.88,8.07,7.88,2024-03-21 16:30:00,4,SPY,516
8,7.6125,7.63,7.68,7.68,7.5,2024-03-21 16:35:00,5,SPY,516
6,7.655,7.75,7.58,7.75,7.58,2024-03-21 16:40:00,5,SPY,516
3,7.79,7.77,7.8,7.8,7.77,2024-03-21 16:55:00,2,SPY,516
58,7.2636,7.7,7.42,7.7,7.2,2024-03-21 17:00:00,8,SPY,516
3,7.6267,7.6,7.68,7.68,7.6,2024-03-21 17:10:00,3,SPY,516
3,7.5267,7.51,7.57,7.57,7.5,2024-03-21 17:15:00,3,SPY,516
7,7.3614,7.38,7.24,7.45,7.24,2024-03-21 17:20:00,6,SPY,516
3,7.2033,7.2,7.21,7.21,7.2,2024-03-21 17:30:00,2,SPY,516
101,7.3606,7.21,7.38,7.38,7.17,2024-03-21 17:35:00,6,SPY,516
2,7.37,7.37,7.37,7.37,7.37,2024-03-21 17:40:00,2,SPY,516
4,7.33,7.42,7.1,7.42,7.1,2024-03-21 17:45:00,3,SPY,516
29,6.832,7.06,6.81,7.06,6.81,2024-03-21 17:50:00,4,SPY,516
5,6.888,6.91,6.94,6.94,6.84,2024-03-21 17:55:00,3,SPY,516
1,6.82,6.82,6.82,6.82,6.82,2024-03-21 18:00:00,1,SPY,516
48,6.905,7.0,6.77,7.01,6.58,2024-03-21 18:05:00,10,SPY,516
18,6.81,6.81,6.81,6.81,6.81,2024-03-21 18:10:00,4,SPY,516
11,6.8309,6.7,6.85,6.87,6.7,2024-03-21 18:15:00,4,SPY,516
25,6.908,7.01,6.84,7.01,6.84,2024-03-21 18:20:00,7,SPY,516
3,7.09,7.09,7.09,7.09,7.09,2024-03-21 18:25:00,1,SPY,516
2,6.205,6.13,6.28,6.28,6.13,2024-03-21 18:35:00,2,SPY,516
2,6.16,6.16,6.16,6.16,6.16,2024-03-21 18:40:00,1,SPY,516
3,6.53,6.53,6.53,6.53,6.53,2024-03-21 18:50:00,1,SPY,516
11,6.3164,6.41,6.23,6.41,6.23,2024-03-21 19:00:00,4,SPY,516
3,6.45,6.37,6.47,6.51,6.37,2024-03-21 19:05:00,3,SPY,516
5,6.728,6.69,6.7,6.75,6.69,2024-03-21 19:10:00,3,SPY,516
1,6.8,6.8,6.8,6.8,6.8,2024-03-21 19:15:00,1,SPY,516
9,6.7033,6.75,6.57,6.75,6.57,2024-03-21 19:20:00,3,SPY,516
33,6.803,6.78,6.72,6.97,6.72,2024-03-21 19:30:00,19,SPY,516
103,6.7366,6.74,6.6,6.74,6.6,2024-03-21 19:35:00,5,SPY,516
21,6.4629,6.22,6.59,6.92,6.22,2024-03-21 19:40:00,4,SPY,516
11,6.6964,6.89,6.29,6.89,6.29,2024-03-21 19:45:00,7,SPY,516
11,6.6736,6.69,6.51,6.69,6.51,2024-03-21 19:50:00,2,SPY,516
4,6.3775,6.53,6.19,6.53,6.19,2024-03-21 19:55:00,4,SPY,516
210,6.1649,6.38,6.02,6.44,5.96,2024-03-21 13:30:00,75,SPY,517
236,6.247,6.07,6.5,6.5,6.05,2024-03-21 13:35:00,38,SPY,517
196,6.8604,6.5,6.51,7.01,6.47,2024-03-21 13:40:00,31,SPY,517
46,6.3098,6.55,5.98,6.7,5.89,2024-03-21 13:45:00,23,SPY,517
5,6.034,6.11,5.99,6.11,5.99,2024-03-21 13:50:00,4,SPY,517
7,6.3114,6.2,6.47,6.47,6.13,2024-03-21 13:55:00,5,SPY,517
28,6.3243,6.4,6.47,6.5,6.2,2024-03-21 14:00:00,9,SPY,517
31,6.3732,6.34,6.55,6.6,6.29,2024-03-21 14:05:00,7,SPY,517
6,6.485,6.44,6.39,6.63,6.39,2024-03-21 14:10:00,6,SPY,517
50,6.6672,6.65,6.64,6.72,6.51,2024-03-21 14:15:00,7,SPY,517
31,6.8035,6.73,6.67,6.87,6.67,2024-03-21 14:20:00,8,SPY,517
1,6.78,6.78,6.78,6.78,6.78,2024-03-21 14:25:00,1,SPY,517
29,6.3972,6.39,6.35,6.51,6.28,2024-03-21 14:30:00,10,SPY,517
17,6.4294,6.34,6.37,6.55,6.28,2024-03-21 14:35:00,6,SPY,517
13,6.64,6.36,6.9,6.9,6.36,2024-03-21 14:40:00,7,SPY,517
19,6.9284,6.83,6.98,6.98,6.83,2024-03-21 14:45:00,6,SPY,517
24,6.765,6.76,6.88,6.88,6.76,2024-03-21 14:50:00,2,SPY,517
2,6.735,6.7,6.77,6.77,6.7,2024-03-21 14:55:00,2,SPY,517
2,6.43,6.43,6.43,6.43,6.43,2024-03-21 15:00:00,1,SPY,517
26,6.3581,6.36,6.31,6.36,6.31,2024-03-21 15:05:00,2,SPY,517
17,6.3,6.3,6.34,6.34,6.26,2024-03-21 15:10:00,4,SPY,517
34,6.4341,6.46,6.22,6.58,6.22,2024-03-21 15:15:00,6,SPY,517
10,6.317,6.32,6.32,6.32,6.31,2024-03-21 15:25:00,3,SPY,517
5,6.504,6.42,6.59,6.59,6.42,2024-03-21 15:30:00,3,SPY,517
8,6.705,6.71,6.71,6.71,6.67,2024-03-21 15:35:00,4,SPY,517
8,6.735,6.73,6.74,6.74,6.73,2024-03-21 15:40:00,2,SPY,517
1,6.7,6.7,6.7,6.7,6.7,2024-03-21 15:45:00,1,SPY,517
41,6.7537,6.75,6.9,6.9,6.75,2024-03-21 15:50:00,2,SPY,517
16,6.7137,6.69,6.76,6.76,6.69,2024-03-21 16:00:00,4,SPY,517
3,6.88,6.83,6.96,6.96,6.83,2024-03-21 16:05:00,3,SPY,517
2,6.795,6.69,6.9,6.9,6.69,2024-03-21 16:10:00,2,SPY,517
8,6.8775,6.96,6.86,6.96,6.85,2024-03-21 16:15:00,5,SPY,517
4,6.9475,6.91,6.88,7.0,6.88,2024-03-21 16:20:00,3,SPY,517
12,6.9917,7.05,7.01,7.05,6.98,2024-03-21 16:25:00,4,SPY,517
1,6.93,6.93,6.93,6.93,6.93,2024-03-21 16:30:00,1,SPY,517
29,6.6548,6.79,6.63,6.79,6.61,2024-03-21 16:35:00,6,SPY,517
10,6.64,6.64,6.64,6.64,6.64,2024-03-21 16:40:00,2,SPY,517
24,6.6158,6.5,6.65,6.65,6.49,2024-03-21 16:45:00,6,SPY,517
35,6.7086,6.68,6.75,6.75,6.68,2024-03-21 16:50:00,4,SPY,517
2,6.76,6.78,6.74,6.78,6.74,2024-03-21 16:55:00,2,SPY,517
36,6.3542,6.72,6.45,6.72,6.28,2024-03-21 17:00:00,7,SPY,517
10,6.55,6.55,6.55,6.55,6.55,2024-03-21 17:05:00,1,SPY,517
5,6.69,6.69,6.69,6.69,6.69,2024-03-21 17:10:00,1,SPY,517
6,6.53,6.53,6.53,6.53,6.53,2024-03-21 17:15:00,1,SPY,517
3,6.42,6.42,6.42,6.42,6.42,2024-03-21 17:20:00,2,SPY,517
3,6.4067,6.3,6.46,6.46,6.3,2024-03-21 17:25:00,2,SPY,517
4,6.1825,6.2,6.13,6.2,6.13,2024-03-21 17:35:00,2,SPY,517
64,6.4181,6.42,6.31,6.42,6.31,2024-03-21 17:40:00,5,SPY,517
21,6.1138,6.39,6.1,6.39,6.1,2024-03-21 17:45:00,2,SPY,517
26,6.17,6.17,6.17,6.17,6.17,2024-03-21 17:50:00,3,SPY,517
8,5.8562,5.85,5.86,5.86,5.85,2024-03-21 17:55:00,2,SPY,517
8,5.94,5.94,5.94,5.94,5.94,2024-03-21 18:00:00,1,SPY,517
1,5.6,5.6,5.6,5.6,5.6,2024-03-21 18:05:00,1,SPY,517
1,5.71,5.71,5.71,5.71,5.71,2024-03-21 18:10:00,1,SPY,517
2,5.7,5.77,5.63,5.77,5.63,2024-03-21 18:15:00,2,SPY,517
17,5.9765,5.87,5.92,6.03,5.87,2024-03-21 18:20:00,4,SPY,517
6,5.9533,5.85,6.06,6.06,5.85,2024-03-21 18:25:00,4,SPY,517
10,6.01,6.01,6.01,6.01,6.01,2024-03-21 18:30:00,1,SPY,517
20,5.3005,5.57,5.22,5.59,5.22,2024-03-21 18:35:00,7,SPY,517
11,5.48,5.48,5.48,5.48,5.48,2024-03-21 18:40:00,1,SPY,517
6,5.62,5.58,5.66,5.66,5.58,2024-03-21 18:45:00,2,SPY,517
1,5.33,5.33,5.33,5.33,5.33,2024-03-21 18:55:00,1,SPY,517
3,5.5567,5.55,5.57,5.57,5.55,2024-03-21 19:05:00,3,SPY,517
11,5.6345,5.72,5.54,5.74,5.54,2024-03-21 19:10:00,5,SPY,517
4,5.75,5.75,5.75,5.75,5.75,2024-03-21 19:15:00,1,SPY,517
96,5.5501,5.58,5.54,5.69,5.35,2024-03-21 19:20:00,8,SPY,517
20,5.69,5.69,5.69,5.69,5.69,2024-03-21 19:25:00,1,SPY,517
43,5.8621,5.78,5.72,5.99,5.72,2024-03-21 19:30:00,28,SPY,517
1,5.64,5.64,5.64,5.64,5.64,2024-03-21 19:35:00,1,SPY,517
7,5.6471,5.7,5.49,5.7,5.49,2024-03-21 19:45:00,3,SPY,517
18,5.4839,5.66,5.5,5.66,5.47,2024-03-21 19:50:00,4,SPY,517
28,5.3514,5.35,5.15,5.37,5.15,2024-03-21 19:55:00,5,SPY,517
320,5.1623,5.38,5.01,5.51,4.98,2024-03-21 13:30:00,140,SPY,518
210,5.1857,5.01,5.51,5.51,5.01,2024-03-21 13:35:00,41,SPY,518
64,5.6941,5.47,5.56,6.0,5.45,2024-03-21 13:40:00,30,SPY,518
107,5.1351,5.67,4.84,5.71,4.84,2024-03-21 13:45:00,29,SPY,518
44,4.9959,4.9,5.02,5.16,4.87,2024-03-21 13:50:00,17,SPY,518
19,5.1932,5.13,5.49,5.49,5.0,2024-03-21 13:55:00,10,SPY,518
146,5.3486,5.38,5.36,5.5,5.29,2024-03-21 14:00:00,11,SPY,518
11,5.5873,5.28,5.58,5.72,5.28,2024-03-21 14:05:00,5,SPY,518
19,5.5647,5.67,5.64,5.67,5.44,2024-03-21 14:10:00,6,SPY,518
48,5.5856,5.65,5.64,5.65,5.46,2024-03-21 14:15:00,6,SPY,518
79,5.8376,5.74,5.69,5.95,5.69,2024-03-21 14:20:00,18,SPY,518
286,5.7942,5.8,5.81,5.88,5.77,2024-03-21 14:25:00,117,SPY,518
81,5.4686,5.8,5.38,5.8,5.26,2024-03-21 14:30:00,20,SPY,518
25,5.5136,5.32,5.5,5.6,5.32,2024-03-21 14:35:00,8,SPY,518
34,5.61,5.37,5.94,5.95,5.27,2024-03-21 14:40:00,18,SPY,518
4,5.9125,5.86,5.93,5.93,5.86,2024-03-21 14:45:00,3,SPY,518
45,5.8251,5.83,5.96,5.96,5.81,2024-03-21 14:50:00,6,SPY,518
39,5.7685,5.93,5.74,5.93,5.67,2024-03-21 14:55:00,10,SPY,518
7,5.4043,5.65,5.35,5.65,5.35,2024-03-21 15:00:00,3,SPY,518
47,5.3072,5.38,5.31,5.38,5.06,2024-03-21 15:05:00,10,SPY,518
22,5.3195,5.22,5.35,5.39,5.22,2024-03-21 15:10:00,8,SPY,518
11,5.5109,5.52,5.47,5.52,5.47,2024-03-21 15:15:00,2,SPY,518
24,5.4446,5.38,5.45,5.45,5.38,2024-03-21 15:20:00,3,SPY,518
7,5.3514,5.43,5.43,5.43,5.32,2024-03-21 15:25:00,4,SPY,518
60,5.6447,5.49,5.61,5.65,5.49,2024-03-21 15:30:00,3,SPY,518
21,5.7624,5.61,5.77,5.77,5.61,2024-03-21 15:35:00,3,SPY,518
1,5.68,5.68,5.68,5.68,5.68,2024-03-21 15:40:00,1,SPY,518
2,5.725,5.7,5.75,5.75,5.7,2024-03-21 15:45:00,2,SPY,518
1,5.77,5.77,5.77,5.77,5.77,2024-03-21 15:50:00,1,SPY,518
4,5.775,5.75,5.8,5.8,5.75,2024-03-21 15:55:00,4,SPY,518
15,5.7667,5.73,5.84,5.84,5.73,2024-03-21 16:00:00,2,SPY,518
2,5.86,5.85,5.87,5.87,5.85,2024-03-21 16:05:00,2,SPY,518
7,5.7386,5.74,5.84,5.84,5.67,2024-03-21 16:10:00,4,SPY,518
10,5.991,5.91,6.0,6.0,5.91,2024-03-21 16:15:00,6,SPY,518
36,5.9511,5.88,5.88,6.0,5.88,2024-03-21 16:20:00,6,SPY,518
1,6.02,6.02,6.02,6.02,6.02,2024-03-21 16:25:00,1,SPY,518
7,6.0086,6.08,5.98,6.08,5.98,2024-03-21 16:30:00,2,SPY,518
2,5.575,5.57,5.58,5.58,5.57,2024-03-21 16:35:00,2,SPY,518
13,5.6715,5.83,5.63,5.83,5.63,2024-03-21 16:40:00,4,SPY,518
300,5.62,5.62,5.62,5.62,5.62,2024-03-21 16:45:00,6,SPY,518
4,5.71,5.71,5.71,5.71,5.71,2024-03-21 16:50:00,1,SPY,518
41,5.779,5.77,5.77,5.78,5.77,2024-03-21 16:55:00,6,SPY,518
4,5.3,5.28,5.36,5.36,5.28,2024-03-21 17:00:00,2,SPY,518
3,5.43,5.43,5.43,5.43,5.43,2024-03-21 17:05:00,1,SPY,518
1,5.67,5.67,5.67,5.67,5.67,2024-03-21 17:10:00,1,SPY,518
62,5.4469,5.46,5.45,5.46,5.43,2024-03-21 17:15:00,7,SPY,518
223,5.2808,5.41,5.29,5.41,5.28,2024-03-21 17:20:00,5,SPY,518
16,5.2782,5.25,5.3,5.3,5.25,2024-03-21 17:25:00,4,SPY,518
65,5.2071,5.05,5.22,5.26,5.05,2024-03-21 17:30:00,8,SPY,518
94,5.3728,5.22,5.38,5.38,5.2,2024-03-21 17:35:00,3,SPY,518
91,5.4147,5.42,5.54,5.54,5.4,2024-03-21 17:40:00,4,SPY,518
143,5.21,5.54,5.19,5.54,5.14,2024-03-21 17:45:00,7,SPY,518
44,5.0552,5.2,4.93,5.33,4.83,2024-03-21 17:50:00,13,SPY,518
9,4.8144,4.81,4.83,4.83,4.81,2024-03-21 17:55:00,4,SPY,518
106,4.7343,4.73,4.73,4.98,4.73,2024-03-21 18:00:00,6,SPY,518
14,4.9571,4.94,4.8,4.99,4.8,2024-03-21 18:05:00,8,SPY,518
32,4.7019,4.67,4.75,4.78,4.67,2024-03-21 18:10:00,7,SPY,518
3,4.6367,4.65,4.67,4.67,4.59,2024-03-21 18:15:00,3,SPY,518
2,5.0,5.0,5.0,5.0,5.0,2024-03-21 18:25:00,1,SPY,518
15,5.06,5.06,5.06,5.06,5.06,2024-03-21 18:30:00,1,SPY,518
25,4.3752,4.43,4.32,4.52,4.19,2024-03-21 18:35:00,14,SPY,518
235,4.2667,4.32,4.46,4.46,4.15,2024-03-21 18:40:00,25,SPY,518
6,4.5867,4.66,4.57,4.66,4.53,2024-03-21 18:45:00,4,SPY,518
1,4.56,4.56,4.56,4.56,4.56,2024-03-21 18:50:00,1,SPY,518
1,4.46,4.46,4.46,4.46,4.46,2024-03-21 18:55:00,1,SPY,518
6,4.3133,4.35,4.29,4.41,4.25,2024-03-21 19:00:00,4,SPY,518
10,4.513,4.29,4.6,4.6,4.29,2024-03-21 19:05:00,6,SPY,518
4,4.6025,4.52,4.61,4.67,4.52,2024-03-21 19:10:00,3,SPY,518
12,4.7217,4.67,4.83,4.83,4.67,2024-03-21 19:15:00,4,SPY,518
79,4.7054,4.73,4.52,4.73,4.48,2024-03-21 19:20:00,9,SPY,518
36,4.908,4.63,4.94,4.94,4.6,2024-03-21 19:25:00,5,SPY,518
120,4.9344,4.84,4.71,5.07,4.71,2024-03-21 19:30:00,31,SPY,518
5,4.548,4.71,4.38,4.72,4.38,2024-03-21 19:35:00,5,SPY,518
28,4.6007,4.5,4.88,4.88,4.5,2024-03-21 19:40:00,8,SPY,518
30,4.435,4.5,4.37,4.5,4.37,2024-03-21 19:45:00,7,SPY,518
20,4.5105,4.45,4.52,4.64,4.45,2024-03-21 19:50:00,7,SPY,518
2,4.35,4.35,4.35,4.35,4.35,2024-03-21 19:55:00,1,SPY,518
452,4.1903,4.36,4.1,4.53,4.01,2024-03-21 13:30:00,177,SPY,519
166,4.4029,4.13,4.49,4.55,4.12,2024-03-21 13:35:00,55,SPY,519
143,4.742,4.58,4.55,5.03,4.45,2024-03-21 13:40:00,73,SPY,519
122,4.3312,4.69,3.89,4.75,3.89,2024-03-21 13:45:00,43,SPY,519
61,4.1324,3.92,4.03,4.2,3.92,2024-03-21 13:50:00,15,SPY,519
47,4.1632,4.17,4.47,4.47,4.07,2024-03-21 13:55:00,16,SPY,519
68,4.4382,4.5,4.4,4.51,4.33,2024-03-21 14:00:00,28,SPY,519
76,4.4166,4.42,4.62,4.69,4.24,2024-03-21 14:05:00,20,SPY,519
46,4.5793,4.72,4.5,4.72,4.5,2024-03-21 14:10:00,21,SPY,519
28,4.6732,4.58,4.71,4.73,4.5,2024-03-21 14:15:00,11,SPY,519
14,4.895,4.71,4.87,5.0,4.71,2024-03-21 14:20:00,12,SPY,519
266,4.856,4.79,4.83,4.93,4.79,2024-03-21 14:25:00,8,SPY,519
68,4.4465,4.79,4.41,4.79,4.32,2024-03-21 14:30:00,17,SPY,519
31,4.5949,4.38,4.64,4.64,4.38,2024-03-21 14:35:00,10,SPY,519
55,4.8062,4.45,4.83,4.97,4.35,2024-03-21 14:40:00,14,SPY,519
19,4.9447,4.79,5.0,5.0,4.79,2024-03-21 14:45:00,3,SPY,519
39,4.8803,4.96,4.88,4.96,4.76,2024-03-21 14:50:00,13,SPY,519
252,4.8377,4.93,4.67,4.93,4.67,2024-03-21 14:55:00,5,SPY,519
449,4.644,4.82,4.51,4.82,4.43,2024-03-21 15:00:00,7,SPY,519
111,4.3487,4.38,4.27,4.39,4.08,2024-03-21 15:05:00,17,SPY,519
35,4.3969,4.45,4.5,4.5,4.18,2024-03-21 15:10:00,10,SPY,519
20,4.52,4.52,4.52,4.52,4.52,2024-03-21 15:15:00,1,SPY,519
43,4.4239,4.34,4.39,4.48,4.34,2024-03-21 15:20:00,6,SPY,519
2,4.375,4.43,4.32,4.43,4.32,2024-03-21 15:25:00,2,SPY,519
8,4.54,4.41,4.59,4.59,4.41,2024-03-21 15:30:00,5,SPY,519
22,4.7491,4.75,4.74,4.75,4.74,2024-03-21 15:35:00,2,SPY,519
10,4.75,4.75,4.75,4.75,4.75,2024-03-21 15:40:00,1,SPY,519
6,4.675,4.7,4.67,4.7,4.67,2024-03-21 15:45:00,5,SPY,519
18,4.8461,4.87,4.8,4.9,4.78,2024-03-21 15:50:00,9,SPY,519
19,4.7905,4.76,4.81,4.81,4.76,2024-03-21 15:55:00,3,SPY,519
2,4.81,4.84,4.78,4.84,4.78,2024-03-21 16:00:00,2,SPY,519
4,4.895,4.91,4.77,5.0,4.77,2024-03-21 16:05:00,4,SPY,519
18,4.7806,4.71,4.9,4.9,4.71,2024-03-21 16:10:00,8,SPY,519
14,4.88,4.88,4.88,4.88,4.88,2024-03-21 16:15:00,3,SPY,519
26,4.9815,4.92,4.9,5.01,4.9,2024-03-21 16:20:00,4,SPY,519
10,5.023,5.0,5.07,5.07,4.99,2024-03-21 16:25:00,8,SPY,519
47,4.9068,5.1,4.77,5.1,4.77,2024-03-21 16:30:00,6,SPY,519
2,4.69,4.64,4.74,4.74,4.64,2024-03-21 16:35:00,2,SPY,519
6,4.765,4.81,4.55,4.86,4.55,2024-03-21 16:40:00,5,SPY,519
1,4.5,4.5,4.5,4.5,4.5,2024-03-21 16:45:00,1,SPY,519
17,4.7618,4.65,4.8,4.8,4.65,2024-03-21 16:50:00,8,SPY,519
9,4.8011,4.82,4.78,4.83,4.78,2024-03-21 16:55:00,8,SPY,519
8,4.5288,4.71,4.37,4.71,4.37,2024-03-21 17:00:00,6,SPY,519
32,4.6397,4.61,4.69,4.69,4.61,2024-03-21 17:10:00,9,SPY,519
1,4.65,4.65,4.65,4.65,4.65,2024-03-21 17:15:00,1,SPY,519
1,4.42,4.42,4.42,4.42,4.42,2024-03-21 17:20:00,1,SPY,519
7,4.3086,4.27,4.32,4.32,4.27,2024-03-21 17:25:00,5,SPY,519
55,4.3425,4.35,4.26,4.35,4.25,2024-03-21 17:30:00,5,SPY,519
5,4.3,4.17,4.39,4.39,4.17,2024-03-21 17:35:00,4,SPY,519
4,4.3775,4.43,4.36,4.43,4.36,2024-03-21 17:40:00,2,SPY,519
4,4.315,4.46,4.14,4.46,4.14,2024-03-21 17:45:00,3,SPY,519
26,3.9884,4.19,3.89,4.34,3.87,2024-03-21 17:50:00,14,SPY,519
3,3.8333,3.82,3.86,3.86,3.82,2024-03-21 17:55:00,2,SPY,519
13,3.8854,3.79,3.9,3.93,3.79,2024-03-21 18:00:00,3,SPY,519
15,3.8593,3.92,3.72,3.92,3.65,2024-03-21 18:05:00,5,SPY,519
8,3.8338,3.77,3.81,3.9,3.77,2024-03-21 18:10:00,4,SPY,519
20,3.8405,3.67,3.81,3.9,3.65,2024-03-21 18:15:00,11,SPY,519
1,3.85,3.85,3.85,3.85,3.85,2024-03-21 18:20:00,1,SPY,519
1,4.01,4.01,4.01,4.01,4.01,2024-03-21 18:25:00,1,SPY,519
4,3.94,3.94,3.94,3.94,3.94,2024-03-21 18:30:00,1,SPY,519
34,3.3626,3.62,3.35,3.62,3.35,2024-03-21 18:35:00,4,SPY,519
190,3.3524,3.51,3.32,3.51,3.21,2024-03-21 18:40:00,16,SPY,519
12,3.5958,3.59,3.6,3.66,3.57,2024-03-21 18:45:00,7,SPY,519
6,3.29,3.32,3.23,3.32,3.23,2024-03-21 18:55:00,2,SPY,519
10,3.339,3.4,3.33,3.4,3.27,2024-03-21 19:00:00,6,SPY,519
4,3.465,3.42,3.5,3.5,3.42,2024-03-21 19:05:00,3,SPY,519
4,3.6275,3.6,3.66,3.67,3.58,2024-03-21 19:10:00,4,SPY,519
33,3.7739,3.55,3.8,3.88,3.55,2024-03-21 19:15:00,5,SPY,519
25,3.758,3.8,3.59,3.8,3.59,2024-03-21 19:20:00,2,SPY,519
26,3.6788,3.65,3.77,3.8,3.65,2024-03-21 19:25:00,3,SPY,519
206,3.8346,3.86,3.71,4.02,3.71,2024-03-21 19:30:00,46,SPY,519
25,3.6836,3.68,3.57,3.72,3.57,2024-03-21 19:35:00,9,SPY,519
12,3.5708,3.56,3.63,3.63,3.56,2024-03-21 19:40:00,4,SPY,519
23,3.677,3.85,3.45,3.85,3.34,2024-03-21 19:45:00,8,SPY,519
22,3.2504,3.35,3.16,3.45,3.15,2024-03-21 19:55:00,13,SPY,519
2855,3.2678,3.55,3.16,3.6,3.11,2024-03-21 13:30:00,637,SPY,520
1390,3.4002,3.17,3.52,3.6,3.14,2024-03-21 13:35:00,171,SPY,520
797,3.7416,3.62,3.66,4.08,3.51,2024-03-21 13:40:00,144,SPY,520
650,3.4962,3.7,3.01,3.79,2.94,2024-03-21 13:45:00,105,SPY,520
224,3.1234,3.01,3.16,3.26,2.98,2024-03-21 13:50:00,62,SPY,520
172,3.3201,3.22,3.53,3.53,3.13,2024-03-21 13:55:00,39,SPY,520
275,3.4972,3.4,3.46,3.62,3.39,2024-03-21 14:00:00,31,SPY,520
151,3.5926,3.39,3.66,3.72,3.35,2024-03-21 14:05:00,31,SPY,520
107,3.5796,3.71,3.56,3.79,3.5,2024-03-21 14:10:00,33,SPY,520
53,3.6443,3.56,3.7,3.78,3.53,2024-03-21 14:15:00,28,SPY,520
127,3.8851,3.76,3.75,4.0,3.72,2024-03-21 14:20:00,36,SPY,520
16,3.8512,3.88,3.85,3.9,3.79,2024-03-21 14:25:00,12,SPY,520
735,3.4886,3.85,3.47,3.86,3.32,2024-03-21 14:30:00,51,SPY,520
26,3.5669,3.5,3.5,3.65,3.45,2024-03-21 14:35:00,17,SPY,520
