Timestamp,SPY Opening Price,QQQ Opening Price,VXX Opening Price,DIA Opening Price,SPY Closing Price,QQQ Closing Price,VXX Closing Price,DIA Closing Price,SPY 5D Avg Volume,SPY 3D Avg Volume,SPY 1D Avg Volume,QQQ 5D Avg Volume,QQQ 3D Avg Volume,QQQ 1D Avg Volume,VXX 5D Avg Volume,VXX 3D Avg Volume,VXX 1D Avg Volume,DIA 5D Avg Volume,DIA 3D Avg Volume,DIA 1D Avg Volume,SPY 5D Stock Change,SPY 3D Stock Change,SPY 1D Stock Change,QQQ 5D Stock Change,QQQ 3D Stock Change,QQQ 1D Stock Change,VXX 5D Stock Change,VXX 3D Stock Change,VXX 1D Stock Change,DIA 5D Stock Change,DIA 3D Stock Change,DIA 1D Stock Change,SPY Strike,SPY Open CC,SPY Close CC
2022-12-21,383.41,270.96,56.8,331.58,386.2725,273.8,56.22,333.6001,99667766.6,91203865.0,94460993.70682731,57573139.2,54212981.666666664,67876382.7751004,1989242.2,1755948.6666666667,4635706.525100402,5282784.6,5034498.0,4993631.008032128,-0.05,-0.01,0,-0.07,-0.02,0,0.0,-0.05,0,0.0,0.0,0,384,0.7,2.63
2022-12-22,384.28,271.51,55.88,332.43,377.0,264.14,59.92,327.425,93692825.8,77198429.33333333,94394496.312,53911631.6,46970096.0,67790453.22,1865058.65,1551334.8333333333,4622598.232,5200465.4,4506048.333333333,4994003.84,-0.02,0.01,0,-0.03,-0.0,0,-0.02,0.0,0,-0.01,0.01,0,385,0.2,0.01
2022-12-23,379.4,265.49,57.96,329.599,381.76,266.68,57.16,331.1982,90310819.0,83956580.0,94417250.72908367,53719523.2,52112581.666666664,67757681.20318726,1889569.9,1803778.0833333333,4615422.024900398,5013443.0,4895154.0,4993537.219123506,-0.02,-0.01,0,-0.04,-0.02,0,-0.02,0.02,0,-0.0,-0.0,0,380,1.09,2.2
2022-12-27,383.71,267.2,57.28,333.05,380.77,263.37,57.42,331.91,77924267.25,59827329.0,94279989.13492064,48717594.75,38532634.0,67641708.79365079,1742900.0,1560265.75,4603298.388888889,4670843.5,3997912.0,4989586.325396826,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,384,0.36,0.03
2022-12-29,379.11,262.38,56.6,330.2,383.79,266.56,55.88,332.57,70596371.0,61226150.0,94019722.68503937,45325039.75,41601424.0,67436667.18110237,1746447.25,1302076.5,4577304.515748031,3769027.75,3100658.5,4974712.877952756,-0.01,0.0,0,-0.04,0.0,0,0.01,0.0,0,-0.01,0.0,0,380,1.71,3.95
2022-12-30,380.57,263.45,57.08,330.52,378.6914,263.1501,57.24,328.55,62187546.5,62974285.666666664,93911686.74117647,41634762.25,42668805.0,67347909.9254902,1275398.75,1180443.0833333333,4563029.502941176,3164513.5,2886714.0,4964846.6509803925,0.01,0.0,0,0.0,-0.0,0,-0.04,-0.02,0,0.01,-0.0,0,381,0.9,0.15
2023-01-03,384.17,268.02,55.92,332.7,379.37,263.84,56.22,329.58,68236265.5,84022205.0,93873055.953125,41297048.0,37181777.0,67230073.46875,1294287.5625,1635821.0,4551595.0947265625,3135486.25,3881803.0,4960616.01171875,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,385,1.49,0.05
2023-01-04,382.8,266.33,55.6,332.51,381.88,264.3,54.92,330.94,74063753.25,79436468.0,93799039.12451363,42714378.0,39612951.0,67132073.6692607,1358765.625,1574862.25,4539775.28307393,3338449.5,3896263.5,4956530.828793774,-0.01,-0.0,0,0.0,0.0,0,0.0,-0.02,0,-0.01,-0.0,0,383,1.62,0.62
2023-01-05,381.4,263.83,54.84,330.88,380.97,263.2,54.72,330.242,77819397.75,80392414.5,93768554.85658915,42930395.0,44868118.0,67056724.97674418,1362454.1875,1438409.75,4527461.875,3597153.5,4023993.0,4953355.368217054,0.01,0.0,0,0.01,0.0,0,-0.03,0.0,0,0.0,0.0,0,382,0.48,0.52
2023-01-06,380.2,261.62,54.16,330.37,387.89,268.62,53.2,336.1512,80270597.0,79020061.0,93701013.54054055,42882764.25,44783093.333333336,66970069.83783784,1512348.25,1471190.6666666667,4515914.734555985,4069970.5,4132693.0,4951026.1698841695,0.0,-0.01,0,-0.0,-0.02,0,-0.04,-0.02,0,-0.0,-0.01,0,381,1.4,7.28
2023-01-09,389.94,270.45,53.24,337.55,389.73,272.2333,53.86,336.2,85278211.25,88754038.0,93740827.57307692,47148329.75,48849731.333333336,66921123.56538462,1548592.8125,1560155.9166666667,4505395.059615385,4299717.75,4429382.333333333,4950448.346153846,0.0,0.01,0,0.0,0.01,0,0.0,-0.04,0,0.0,0.01,0,390,1.25,0.78
2023-01-10,385.84,268.45,54.48,333.69,389.24,271.73,51.996,336.15,83018183.2,89015366.5,93665108.19923371,46832399.0,49906357.5,66839313.42145594,1546711.3,1659992.25,4494030.271072797,4212578.0,4332405.5,4946285.781609195,0.01,0.03,0,0.02,0.04,0,-0.04,-0.01,0,0.01,0.02,0,386,2.87,3.54
2023-01-11,391.49,273.25,51.48,337.81,394.27,276.16,51.88,339.131,81107655.8,81109609.0,93556837.15267175,45468551.6,45012534.333333336,66718647.67557252,1540890.85,1601595.25,4482544.664122137,3885928.6,3647429.3333333335,4936099.488549618,0.02,0.02,0,0.02,0.04,0,-0.06,-0.04,0,0.01,0.02,0,392,1.48,2.57
2023-01-12,394.88,276.38,50.8,339.98,397.61,279.255,49.66,342.33,77661432.2,69326381.66666667,93462335.79467681,44730136.6,41597866.666666664,66632265.121673,1594407.0,1551494.4166666667,4471700.375475286,3703229.2,3121753.6666666665,4929588.711026616,0.03,0.01,0,0.05,0.02,0,-0.05,-0.03,0,0.02,0.0,0,395,1.16,2.93
2023-01-13,393.17,275.97,49.72,339.17,397.43,279.77,47.84,342.265,80435501.2,74715591.0,93449772.77651516,47903518.4,46568292.333333336,66608960.90909091,1821834.55,1929729.4166666667,4464890.488636363,3699721.0,3277931.3333333335,4927327.208333333,0.05,0.03,0,0.07,0.04,0,-0.08,-0.09,0,0.04,0.03,0,394,1.2,3.83
2023-01-17,397.65,280.09,48.88,341.98,398.44,281.68,48.32,339.96,72000176.25,63853932.0,93338090.35849057,46046953.25,44482936.0,66525466.4754717,2046187.1875,2395560.5,4457081.696226415,3326804.25,3473423.0,4921840.777358491,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,398,1.06,0.93
2023-01-18,398.05,281.86,47.92,339.13,393.27,279.0,49.7308,334.61,71319973.0,63215606.5,93222448.21804512,46306915.75,40373837.0,66411704.33834586,2103377.1875,2054560.875,4446767.709586466,3739849.5,3701540.5,4918110.766917293,0.02,0.01,0,0.03,0.02,0,-0.06,-0.03,0,0.01,0.0,0,399,0.92,0.01
2023-01-19,388.02,275.03,51.76,330.17,390.48,276.8416,49.84,331.9501,79017993.5,81036171.5,93245941.15355805,47241794.0,42002143.5,66341771.17228465,2408894.875,2283064.375,4440796.922284644,4224970.75,4546954.0,4919032.63670412,-0.0,0.0,0,0.01,0.0,0,-0.02,0.0,0,-0.02,0.0,0,389,1.5,2.12
2023-01-20,389.26,276.6,50.16,330.15,393.9,281.315,48.72,332.23,78132048.5,82891420.66666667,93221150.0261194,43159414.75,42718241.0,66258967.68283582,2401322.5,2403243.1666666665,4434090.9664179105,4005391.0,4182713.6666666665,4913566.9664179105,-0.01,-0.02,0,0.0,-0.01,0,0.0,0.02,0,-0.02,-0.03,0,390,0.86,4.23
2023-01-24,399.01,287.28,48.44,334.98,400.4279,288.398,46.32,337.329,84879037.0,87860461.5,93181441.22222222,48061206.8,56075655.5,66183535.74074074,2199208.45,1893156.375,4415269.228703704,4130725.2,4052742.5,4907190.488888889,0.0,0.02,0,0.03,0.04,0,-0.0,-0.03,0,-0.02,0.01,0,400,0.71,1.23
2023-01-25,396.34,284.09,47.68,334.63,399.1699,286.74,46.88,336.61,84257463.0,78396778.0,93057042.58671586,49764772.4,52311292.333333336,66104565.372693725,2281951.1,1971195.75,4406826.443726937,4016981.2,3822141.0,4901484.760147601,0.01,0.03,0,0.02,0.04,0,-0.03,-0.08,0,-0.01,0.02,0,397,0.94,2.66
2023-01-26,401.93,289.81,46.0,337.799,403.308,291.97,45.92,338.56,81295350.8,76110903.0,93026261.18382353,50364867.0,49405831.0,66048078.080882356,2290445.9,2237711.75,4401268.410845588,3847852.2,3888279.3333333335,4899341.819852941,0.03,0.01,0,0.04,0.01,0,-0.09,-0.03,0,0.02,0.0,0,402,1.65,1.8
2023-01-27,403.75,292.13,45.8,339.52,407.06,297.09,44.8,340.76,78410452.0,72110445.66666667,92949891.82051282,51850496.8,49033724.333333336,65995076.27472527,2163058.75,2342993.6666666665,4392496.96978022,3743180.2,3536805.3333333335,4892131.311355311,0.04,0.01,0,0.06,0.02,0,-0.08,-0.05,0,0.03,0.01,0,404,1.35,3.54
2023-01-30,402.15,292.56,46.4,337.79,401.09,290.62,46.68,337.49,73751862.8,75037035.33333333,92859743.23722628,51171503.4,52793348.666666664,65958822.124087594,2217077.65,2422431.5,4385099.491788321,3494818.2,3375952.6666666665,4884781.854014599,0.03,0.03,0,0.05,0.05,0,-0.08,-0.06,0,0.0,0.02,0,403,1.52,0.2
2023-01-31,400.6,289.82,46.28,337.53,404.35,293.41,45.2,339.21,71729627.0,71158399.0,92791408.23636363,50430589.0,52525886.0,65897118.52727272,2339563.05,2334417.125,4377529.116363636,3304307.0,2955559.5,4878047.152727272,0.01,-0.01,0,0.01,-0.01,0,-0.04,0.02,0,0.01,-0.01,0,401,1.41,3.56
2023-02-02,413.4,305.97,42.92,340.5,414.04,308.81,45.64,338.42,80521832.8,87394186.33333333,92800549.48014441,54148967.2,54368270.666666664,65833292.68592058,2203938.0,2215812.3333333335,4361605.407039711,3522168.0,3933862.3333333335,4874483.0866426,0.02,0.01,0,0.03,0.02,0,-0.03,-0.04,0,0.01,0.01,0,414,1.4,1.68
2023-02-03,411.83,305.84,45.28,338.45,412.2,306.47,45.804,338.64,86324890.4,96435884.66666667,92830737.11870503,60368775.8,65597369.0,65893883.820143886,2435763.95,2503328.5,4357303.929856115,3969036.8,4644688.333333333,4875528.892086331,0.03,0.03,0,0.06,0.07,0,-0.0,-0.01,0,-0.0,0.0,0,412,2.32,1.18
2023-02-06,409.05,303.03,45.8,337.1,409.88,303.82,46.14,338.54,91590490.6,99076349.66666667,92836996.77419356,64356688.8,75413335.0,65930110.05734767,2536625.2,2891006.25,4351972.712365591,4694216.2,5948295.0,4881366.698924731,0.02,0.02,0,0.05,0.04,0,-0.01,0.0,0,0.0,-0.0,0,410,1.11,0.71
2023-02-07,409.36,303.6,46.5996,337.85,412.93,307.46,45.36,340.01,88826972.0,77413603.0,92720614.73214285,62630711.8,58180726.0,65838789.83571429,2380103.75,2195266.625,4341860.80625,4629342.4,4606323.5,4873605.996428572,0.02,-0.0,0,0.05,-0.01,0,-0.0,0.02,0,0.0,0.0,0,410,1.51,3.47
2023-02-08,413.38,308.9,45.44,340.41,410.51,304.24,47.28,339.17,89640163.8,81849650.33333333,92713501.31672598,66766626.8,61198044.333333336,65843750.302491106,2473444.4,2188032.5,4334144.448398576,5104567.6,4727410.0,4873947.551601424,0.02,0.0,0,0.04,0.01,0,0.0,0.0,0,0.0,0.0,0,414,1.37,0.05
2023-02-09,413.72,307.86,45.92,341.88,408.32,302.56,47.2,337.66,84593825.2,75733077.33333333,92655040.18439716,64598524.2,54771329.666666664,65811399.627659574,2420849.75,2022853.25,4327194.845744681,4423392.4,3482489.3333333335,4866485.024822695,-0.01,0.0,0,-0.01,0.0,0,0.1,0.03,0,-0.0,0.01,0,414,1.07,0.02
2023-02-10,405.14,299.2,48.92,335.95,406.52,298.34,48.976,337.9001,80068104.4,81837772.0,92605248.9081272,57887222.2,57691553.0,65752423.36749116,2258416.05,2300515.6666666665,4320221.1051236745,4009296.0,3611277.6666666665,4860224.424028269,-0.01,-0.0,0,-0.01,-0.0,0,0.04,0.01,0,-0.0,-0.0,0,406,1.46,1.27
2023-02-13,408.75,301.04,48.0,338.93,411.14,303.12,47.44,341.245,75306191.2,75186395.33333333,92528355.83098592,52689042.2,51950694.0,65696992.66549296,2210943.2,2453504.25,4314278.530809859,3213226.2,2796059.3333333335,4851998.0281690145,-0.01,-0.02,0,-0.02,-0.03,0,0.07,0.08,0,0.0,-0.01,0,409,1.26,2.66
2023-02-14,412.6,303.99,45.08,342.36,413.12,306.36,45.0,341.84,76236794.0,67835327.0,92431424.89473684,52479246.6,44660787.0,65604411.88421053,2264845.7,2211340.75,4305421.944736842,3202342.0,2588938.5,4844285.575438596,0.0,0.01,0,-0.0,0.01,0,0.02,-0.03,0,0.01,0.02,0,413,0.91,0.96
2023-02-16,410.591,305.82,44.9996,339.86,412.23,307.46,44.64,340.37,72656971.0,71317710.33333333,92306641.76655053,49142489.4,48860408.333333336,65521000.49477352,2212898.0,2026111.25,4290360.405923345,2749237.6,2709175.0,4829599.181184669,-0.0,0.01,0,0.0,0.02,0,-0.03,-0.07,0,-0.0,0.01,0,411,0.63,1.6
2023-02-17,405.9,300.83,47.36,335.58,406.04,300.005,46.88,337.435,72227783.0,75156087.0,92251473.45833333,51056491.8,55320295.0,65497285.666666664,2434724.1,2583646.3333333335,4287486.782118056,2776208.8,2901055.6666666665,4824043.597222222,0.02,-0.0,0,0.03,0.01,0,-0.09,-0.01,0,0.01,-0.01,0,406,1.35,1.1
2023-02-21,403.72,297.86,48.88,338.29,399.71,294.88,50.0404,331.78,78666269.0,89196815.0,92240903.70588236,56011878.5,58086629.0,65471643.25605536,2667556.125,2919285.5,4282752.521626297,2934334.0,3034169.0,4817850.2595155705,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,404,1.22,0.03
2023-02-23,400.0,296.47,48.2,331.07,400.15,296.55,47.28,330.99,82925362.75,83043233.5,92177689.47766323,53671551.0,48954222.5,65358121.46391752,3158543.625,3126066.125,4274802.7869415805,3075755.0,3019630.0,4805491.357388316,-0.03,0.0,0,-0.04,0.0,0,0.08,0.0,0,-0.03,0.0,0,400,1.73,0.99
2023-02-24,395.24,291.55,48.68,328.0,395.1,290.665,48.96,327.67,87869670.25,87427288.66666667,92191448.75684932,56297629.25,55701296.0,65371262.9760274,3004258.75,3032583.1666666665,4269908.3159246575,3768259.75,4012956.6666666665,4809580.80479452,-0.01,-0.01,0,-0.01,-0.0,0,-0.0,-0.03,0,-0.01,-0.02,0,396,1.06,0.83
2023-02-27,398.99,294.17,47.72,330.02,397.76,293.89,47.04,329.02,92601194.75,95939701.66666667,92245822.3549488,60228586.5,64795879.333333336,65400065.6894198,3072368.1875,3020369.1666666665,4266228.503412969,3950887.5,4220224.666666667,4806014.590443686,0.0,-0.01,0,0.0,-0.01,0,0.0,-0.02,0,0.0,0.0,0,399,1.41,0.29
2023-02-28,397.85,293.85,46.88,329.34,398.205,295.31,45.76,327.658,90131183.0,94187024.5,92205024.10204081,57871731.0,61127383.5,65342393.047619045,2911103.85,2728884.875,4259425.1632653065,3738174.8,3326002.0,4799488.43197279,-0.01,0.01,0,-0.01,0.01,0,-0.04,-0.03,0,-0.03,0.0,0,398,0.89,0.93
2023-03-01,395.81,293.28,46.12,326.31,393.87,290.65,47.08,326.0,92884161.6,94908205.33333333,92219076.7898305,58201037.6,56809336.0,65284192.53220339,2607158.0,2388801.9166666665,4250778.420338983,3740668.8,3269116.6666666665,4793915.06779661,-0.0,0.01,0,0.0,0.01,0,-0.08,-0.06,0,0.0,-0.0,0,396,1.04,0.11
2023-03-06,405.03,300.83,43.28,334.6,404.68,300.51,42.884,334.405,90329440.8,91681833.66666667,92213668.30201343,53748373.8,57374773.0,65204567.503355704,2272485.2,2462581.1666666665,4232776.434563759,3088051.2,3132528.6666666665,4777189.701342282,0.01,0.02,0,0.02,0.02,0,-0.08,-0.05,0,0.01,0.02,0,406,0.81,0.19
2023-03-08,398.44,296.57,44.11,329.13,397.46,296.78,43.32,327.34,91193008.6,90346498.0,92201975.65333334,58926913.8,60908930.0,65178237.88666666,2493926.85,2599979.0833333335,4221497.560833333,3409704.6,3561469.0,4770844.893333334,0.01,-0.0,0,0.01,0.0,0,-0.05,-0.01,0,0.01,0.0,0,399,0.88,0.14
2023-03-09,398.73,297.49,42.82,328.77,394.0,294.32,45.44,325.08,86171770.4,85122058.0,92142987.80066445,57456782.4,57782888.333333336,65130597.27906977,2517932.0,2527023.25,4215775.5722591365,3379483.8,3605790.3333333335,4765514.624584718,0.01,-0.02,0,0.03,-0.01,0,-0.09,0.0,0,0.0,-0.02,0,399,1.69,0.04
2023-03-10,392.02,293.6,46.91,323.05,386.31,288.55,52.55,320.155,91463329.6,98146083.33333333,92208178.31125827,60998379.2,62730287.333333336,65151445.27152318,2860945.05,3146182.6666666665,4215079.656456954,3720737.6,4309503.333333333,4765472.678807947,-0.01,-0.03,0,-0.0,-0.02,0,0.02,0.0,0,0.0,0.0,0,393,0.49,0.06
2023-03-13,380.65,285.19,57.5796,317.2,386.26,291.9,53.34,319.58,111277318.4,125155683.33333333,92528249.98679867,68671383.4,73615555.66666667,65261775.686468646,5727550.35,7851953.666666667,4257442.6707920795,4662373.0,5220309.333333333,4775295.03630363,-0.05,-0.03,0,-0.04,-0.03,0,0.21,0.19,0,-0.04,-0.03,0,381,2.48,5.95
2023-03-14,389.91,294.45,50.73,321.16,389.345,295.31,52.24,320.43,128133622.6,173114931.5,92740459.58223684,76755855.2,97794207.0,65366200.28289474,7175988.8,13220698.0,4274327.14555921,5500354.8,7286632.0,4782059.253289473,-0.05,-0.01,0,-0.03,-0.01,0,0.0,0.14,0,0.0,-0.01,0,390,2.31,0.45
2023-03-15,385.72,294.78,55.13,317.0,387.15,297.26,55.32,317.81,136451874.2,165327405.66666666,92927383.82622951,78255453.0,89670719.66666667,65392618.462295085,8150437.2,11415799.333333334,4285906.407377049,5450600.6,6444574.0,4781988.429508197,-0.02,-0.01,0,-0.0,0.01,0,0.18,0.11,0,-0.03,-0.01,0,386,2.27,2.1
2023-03-16,386.5999,297.19,56.42,317.21,395.52,306.38,50.82,322.85,156119534.4,159859084.66666666,93188356.20915033,84771317.0,84616111.0,65451524.07189543,9209421.6,8330142.0,4297371.095588235,6120920.8,6036703.333333333,4787661.784313725,-0.03,0.02,0,-0.0,0.04,0,0.29,-0.04,0,-0.03,0.0,0,387,2.25,9.32
2023-03-17,392.63,306.31,51.91,320.12,389.46,304.68,55.92,317.79,162486958.0,155401642.33333334,93352783.84364821,90151313.6,85056051.33333333,65558609.25081433,9934028.6,7742915.666666667,4308222.1473941365,6486231.4,5952631.0,4793498.065146579,0.01,0.01,0,0.04,0.04,0,0.08,0.0,0,-0.0,0.01,0,393,1.7,0.02
2023-03-20,390.13,302.63,56.11,319.732,393.08,305.29,53.15,321.86,152719161.0,152267828.0,93505375.16558442,88393807.8,90512813.66666667,65637295.68831169,8473592.0,8390545.0,4325886.653409091,6000888.4,6137455.666666667,4795191.032467533,0.02,0.01,0,0.07,0.03,0,-0.03,0.01,0,0.0,0.0,0,391,1.68,2.63
2023-03-21,397.48,308.13,50.3,325.115,399.06,310.51,48.7,325.52,139922324.2,116703347.0,93503920.17475729,80252745.8,73047787.5,65607082.896440126,7995104.8,8373388.5,4334533.903721683,5572655.8,5002693.0,4794852.077669903,0.01,0.0,0,0.04,-0.0,0,0.05,0.02,0,0.0,0.01,0,398,0.98,1.48
2023-03-22,398.19,309.85,48.11,325.1,395.1,308.61,48.4,322.143,128259800.2,108282142.66666667,93497261.50967743,75513846.4,65274941.0,65555864.074193545,8013539.6,8214984.333333333,4346029.523387097,5326026.4,4510899.0,4790763.235483871,0.03,0.02,0,0.05,0.01,0,-0.12,-0.06,0,0.03,0.02,0,399,2.26,0.09
2023-03-23,395.12,310.02,48.56,321.77,392.85,309.31,51.1801,320.595,116042630.2,98731533.33333333,93555788.26688103,73965532.2,60568985.0,65588405.23151126,8917797.8,9070485.0,4371654.483118971,4898155.8,4198815.666666667,4789438.215434084,0.02,0.01,0,0.04,0.02,0,-0.14,-0.14,0,0.02,0.01,0,396,1.04,0.1
2023-03-24,390.87,308.05,54.08,319.0,394.78,310.18,50.09,321.6,111157866.0,107460878.66666667,93638121.69871795,69192393.6,66622131.0,65616842.974358976,9193345.8,9739984.0,4386509.385416667,4536788.8,4226186.0,4789384.134615385,0.0,-0.01,0,0.01,0.0,0,-0.01,0.02,0,0.0,-0.01,0,391,1.5,4.3
2023-03-27,397.41,310.71,48.04,324.14,396.71,309.01,47.75,324.42,104567108.6,112780008.66666667,93682080.17252396,62682747.8,69127649.33333333,65590098.43769968,8496208.6,9194993.333333334,4392505.21485623,4370893.4,4545567.333333333,4788413.115015974,0.01,-0.01,0,0.02,0.0,0,-0.11,0.04,0,0.01,-0.01,0,398,1.15,0.1
2023-03-28,395.23,306.32,47.58,324.1,394.655,306.18,46.98,323.05,100758033.6,90703766.0,93619431.53503184,61440920.6,53669105.0,65540742.73248408,7775843.4,4829632.5,4389331.825636943,4142978.8,4018168.0,4784471.929936306,-0.0,0.01,0,0.0,0.0,0,-0.05,-0.12,0,-0.0,0.02,0,396,0.94,0.06
2023-03-29,399.4699,311.24,45.45,325.9545,401.1201,312.94,44.85,326.77,95044422.8,81426404.0,93521819.62539683,61193914.4,51944142.333333336,65486626.777777776,6803441.8,4231811.0,4385036.067460317,3944820.6,3524285.3333333335,4777335.574603175,-0.01,0.01,0,-0.01,-0.01,0,-0.02,-0.13,0,-0.01,0.01,0,400,0.85,1.53
2023-03-30,403.51,314.5402,44.71,328.48,403.3,315.37,45.05,328.23,88204181.4,71459988.0,93471110.94303797,56713534.8,50620296.666666664,65447980.0664557,4892213.6,3063826.6666666665,4379891.17800633,3575423.2,2873032.0,4770229.1170886075,0.02,0.01,0,0.01,0.01,0,-0.08,-0.07,0,0.02,0.01,0,404,0.77,0.13
2023-03-31,405.22,316.48,44.7,329.9,408.04,319.9,44.66,331.66,78300787.4,70032135.0,93396207.90851735,53490300.2,53371097.0,65425572.583596215,3606618.6,2791276.0,4374208.268927445,3118301.2,2518390.0,4763026.359621451,0.03,0.02,0,0.02,0.03,0,-0.17,-0.05,0,0.03,0.01,0,406,0.61,2.4
2023-04-03,409.39,319.24,44.76,333.74,410.83,319.84,43.8299,335.83,79226287.4,86416449.66666667,93454787.83333333,54468759.0,57919057.0,65415234.61006289,2869494.2,2638414.0,4368558.500786164,2788676.8,2618661.0,4756970.720125786,0.03,0.02,0,0.03,0.03,0,-0.07,-0.02,0,0.02,0.02,0,410,0.83,1.1
2023-04-04,411.115,320.16,44.1,335.74,407.48,317.8251,44.84,333.3,77890425.2,89677860.5,93372895.38557994,53837645.4,54537468.0,65357308.60501567,3050046.8,3438203.0,4368339.897335423,2768637.8,3144009.5,4752875.78369906,0.04,0.01,0,0.04,0.01,0,-0.08,-0.02,0,0.04,0.02,0,412,0.42,0.01
2023-04-05,407.8,317.43,44.86,334.33,407.37,315.625,44.18,334.7,78621396.0,81960751.66666667,93289000.50625,53276878.8,51588440.0,65295849.465625,3729711.4,4436965.666666667,4374796.61953125,2751308.0,2912630.0,4745678.89375,0.02,0.01,0,0.02,0.0,0,-0.01,0.0,0,0.02,0.01,0,408,0.94,0.15
2023-04-06,405.92,312.96,44.52,333.89,408.83,318.07,43.23,334.46,76092869.4,66237624.666666664,93200421.82242991,55181166.8,51807643.0,65288060.85669782,4377306.2,5576846.666666667,4379850.913551402,2758289.8,2822387.0,4738890.498442368,0.01,-0.0,0,0.0,-0.01,0,-0.01,-0.01,0,0.02,0.0,0,406,0.98,3.06
2023-04-10,405.97,313.88,43.87,333.48,408.77,317.2,43.1,335.2,65614054.75,64299294.0,93108940.2173913,50584856.25,54856101.0,65231006.30745342,5719292.0,6071926.5,4385337.798913044,2700110.0,2449941.5,4731419.655279503,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,406,1.27,3.15
2023-04-11,409.71,316.88,42.45,336.18,409.79,315.81,42.35,336.96,64701541.0,63681042.0,93017832.17337461,50119860.5,45076856.0,65168609.55727554,5412392.0,3071224.0,4381269.335139319,2545991.75,2834213.0,4725545.950464397,-0.01,0.0,0,-0.01,0.0,0,-0.02,0.0,0,-0.0,0.0,0,410,0.73,0.45
2023-04-12,411.575,317.06,41.74,338.47,407.66,312.99,42.49,336.07,62894393.75,61489493.5,92913758.44753087,48717563.0,42579025.0,65091179.26234568,4606853.75,3141781.0,4377661.522376543,2519297.25,2588653.0,4718192.700617284,0.0,0.0,0,-0.01,0.0,0,-0.06,0.0,0,0.01,0.0,0,412,0.83,0.01
2023-04-13,408.7007,315.31,41.9,336.07,413.25,319.17,41.23,340.07,68283877.75,69797388.66666667,92893756.66461538,48694462.75,49287118.333333336,65083831.956923075,4097574.5,3414556.6666666665,4376376.742307693,2718586.75,2847022.6666666665,4714025.221538462,0.0,0.0,0,0.0,-0.0,0,-0.05,-0.03,0,0.01,0.01,0,409,0.91,4.76
2023-04-14,413.16,317.85,41.2,340.05,412.4,318.47,40.782,338.79,73794530.0,77165692.66666667,92871953.58895706,50525161.75,52341263.666666664,65050566.496932514,3853290.5,4113979.3333333335,4378809.611196319,2895480.5,2915903.0,4708892.794478527,0.0,0.01,0,0.0,0.01,0,0.0,-0.03,0,0.0,0.01,0,414,0.88,0.02
2023-04-17,412.46,318.39,40.15,338.87,413.05,318.19,39.37,339.25,74666793.0,83451659.33333333,92826950.19877675,51671586.2,57733293.666666664,65023675.72477064,4071074.2,4690603.0,4380532.545107034,2933556.2,3163491.6666666665,4703929.388379205,0.02,0.0,0,0.01,0.0,0,-0.07,-0.02,0,0.02,0.0,0,413,0.8,0.47
2023-04-18,415.145,320.49,39.16,339.28,414.17,318.611,39.1,339.78,75194864.4,72238622.0,92746140.59146342,51252699.6,49619853.5,64956476.78353658,4216698.0,4370776.0,4378760.625762195,2811992.4,2656126.5,4696375.926829268,0.01,-0.0,0,0.0,0.0,0,-0.07,-0.04,0,0.01,-0.0,0,416,0.58,0.02
2023-04-19,412.29,317.0,39.14,338.39,413.65,318.49,38.89,338.3,76045294.8,69342447.0,92657398.81762917,52585148.8,48661049.0,64901118.00911854,4490024.0,4440173.333333333,4379369.1588145895,2781584.2,2501101.6666666665,4688760.960486323,0.01,0.0,0,0.0,0.0,0,-0.06,-0.05,0,0.0,-0.0,0,413,0.63,1.17
2023-04-20,411.65,316.38,39.47,337.43,410.58,315.36,40.09,337.04,69808125.0,61699608.666666664,92543974.36666666,47833893.2,42890963.333333336,64822469.24848485,4662300.4,4399933.666666667,4380708.918939394,2679772.0,2424049.0,4683203.203030303,0.01,0.0,0,0.01,0.0,0,-0.07,-0.03,0,0.01,-0.0,0,412,0.82,0.05
2023-04-21,411.74,315.44,39.83,337.52,411.5222,315.98,39.27,337.69,67819006.0,64872595.333333336,92493510.27190332,49472823.2,49374803.0,64815253.15407855,4657746.0,4849059.333333333,4383023.151812688,2507470.2,2408366.0,4675638.67673716,-0.01,-0.01,0,-0.01,-0.02,0,-0.03,0.02,0,-0.01,-0.01,0,412,0.91,0.19
2023-04-24,412.25,316.68,39.13,338.05,412.28,315.73,39.03,338.53,66809321.4,68058370.33333333,92435118.43975903,49819823.4,53124418.0,64794702.04518072,4544074.8,4780687.666666667,4382995.530873494,2384309.6,2501367.3333333335,4668995.355421687,-0.0,-0.0,0,-0.01,-0.0,0,-0.02,0.0,0,-0.0,-0.0,0,413,0.63,0.08
2023-04-25,410.76,314.08,39.29,338.33,406.25,310.32,42.205,335.4,66409960.6,68716008.5,92350702.45345345,50031871.4,51017474.0,64732383.60960961,4763005.0,4633923.5,4384530.060810811,2396789.0,2379423.5,4661847.594594595,-0.01,0.0,0,-0.01,0.0,0,-0.0,-0.02,0,-0.0,0.0,0,411,0.9,0.01
